Repetition rate,exeTime[s],,real time
17344,2.3499,,
17345,2.0373,,
17346,2.1361,,
17347,2.5937,,
17348,2.2168,,
17349,2.3675,,
17350,2.2418,,
17351,2.2382,,
17352,2.3635,,
17353,2.3154,,
17354,2.2857,,
17355,2.199,,
17356,2.2796,,
17357,2.2695,,
17358,2.3163,,
17359,2.3365,,
17360,2.2711,,
17361,2.2409,,
17362,2.3416,,
17363,2.299,,
17364,2.3545,,
17365,2.4138,,
17366,2.2403,,
17367,2.3584,,
17368,2.3541,,
17369,2.2338,,
17370,2.2445,,
17371,2.5173,,
17372,2.3001,,
17373,2.4119,,
17374,2.2353,,
17375,2.1256,,
17376,2.1955,,
17377,2.1147,,
17378,2.2934,,
17379,2.3107,,
17380,2.3775,,
17381,2.1615,,
17382,2.2968,,
17383,2.1785,,
17384,2.2104,,
17385,2.1882,,
17386,2.2104,,
17387,2.1682,,
17388,2.1025,,
17389,2.1783,,
17390,2.356,,
17391,2.2398,,
17392,2.2292,,
17393,2.3842,,
17394,2.3115,,
17395,2.3067,,
17396,2.4486,,
17397,2.2501,,
17398,2.3037,,
17399,2.4012,,
17400,2.4365,,
17401,2.3506,,
17402,2.2232,,
17403,2.3684,,
17404,2.3416,,
17405,2.2449,,
17406,2.3445,,
17407,2.5593,,
17408,2.2357,,
17409,2.1896,,
17410,2.3912,,
17411,2.2457,,
17412,2.2912,,
17413,2.1281,,
17414,2.1355,,
17415,2.1526,,
17416,2.2218,,
17417,2.1285,,
17418,2.3574,,
17419,2.4515,,
17420,2.1582,,
17421,2.3785,,
17422,2.2263,,
17423,2.198,,
17424,2.1846,,
17425,2.1839,,
17426,2.2489,,
17427,2.198,,
17428,2.2373,,
17429,2.2422,,
17430,2.1515,,
17431,2.2524,,
17432,2.2363,,
17433,2.2966,,
17434,2.5042,,
17435,2.2825,,
17436,2.2126,,
17437,2.3245,,
17438,2.2366,,
17439,2.2083,,
17440,2.345,,
17441,2.2986,,
17442,2.387,,
17443,2.3093,,
17444,2.3586,,
17445,2.3848,,
17446,2.3116,,
17447,2.7167,,
17448,2.6411,,
17449,2.7136,,
17450,2.6597,,
17451,3.2841,,
17452,2.5563,,
17453,3.0258,,
17454,2.9085,,
17455,2.5898,,
17456,2.5665,,
17457,2.3795,,
17458,2.7065,,
17459,2.4939,,
17460,2.4209,,
17461,2.2442,,
17462,2.2987,,
17463,2.218,,
17464,2.2558,,
17465,2.1472,,
17466,2.4005,,
17467,2.4319,,
17468,2.2761,,
17469,2.258,,
17470,2.2441,,
17471,2.1577,,
17472,2.0772,,
17473,2.2293,,
17474,2.2058,,
17475,2.4872,,
17476,2.4205,,
17477,2.4422,,
17478,2.2276,,
17479,2.4152,,
17480,2.3438,,
17481,2.5822,,
17482,2.3879,,
17483,2.4518,,
17484,2.5598,,
17485,2.3325,,
17486,2.2759,,
17487,2.3601,,
17488,2.2324,,
17489,2.2694,,
17490,2.2752,,
17491,2.3464,,
17492,2.34,,
17493,2.3902,,
17494,2.4235,,
17495,2.3189,,
17496,2.3138,,
17497,2.2231,,
17498,2.3456,,
17499,2.2007,,
17500,2.1382,,
17501,2.2213,,
17502,2.2422,,
17503,2.1978,,
17504,2.2524,,
17505,2.3806,,
17506,2.3385,,
17507,2.1854,,
17508,2.227,,
17509,2.2047,,
17510,2.2674,,
17511,2.4791,,
17512,2.3277,,
17513,2.225,,
17514,2.2994,,
17515,2.2634,,
17516,2.2452,,
17517,2.3554,,
17518,2.4208,,
17519,2.3135,,
17520,2.3013,,
17521,2.2851,,
17522,2.2277,,
17523,2.2412,,
17524,2.2372,,
17525,2.5949,,
17526,2.2707,,
17527,2.3961,,
17528,2.3248,,
17529,2.3454,,
17530,2.2425,,
17531,2.2983,,
17532,2.2266,,
17533,2.4033,,
17534,2.4074,,
17535,2.3427,,
17536,2.4334,,
17537,2.3603,,
17538,2.4922,,
17539,2.3629,,
17540,2.4158,,
17541,2.3424,,
17542,2.158,,
17543,2.2641,,
17544,2.172,,
17545,2.1945,,
17546,2.3234,,
17547,2.2484,,
17548,2.2892,,
17549,2.2992,,
17550,2.3243,,
17551,2.2025,,
17552,2.1987,,
17553,2.1814,,
17554,2.2704,,
17555,2.3424,,
17556,2.1796,,
17557,2.1399,,
17558,2.7029,,
17559,2.6142,,
17560,2.5501,,
17561,2.5925,,
17562,2.3897,,
17563,2.3425,,
17564,2.6947,,
17565,2.3696,,
17566,2.2001,,
17567,2.5676,,
17568,2.544,,
17569,2.2664,,
17570,2.3472,,
17571,2.3653,,
17572,2.4312,,
17573,2.4093,,
17574,2.223,,
17575,2.4251,,
17576,2.2567,,
17577,2.3136,,
17578,2.3213,,
17579,2.2294,,
17580,2.3239,,
17581,2.3583,,
17582,2.1563,,
17583,2.3417,,
17584,2.3006,,
17585,2.1877,,
17586,2.1963,,
17587,2.3477,,
17588,2.1988,,
17589,2.3144,,
17590,2.2871,,
17591,2.2128,,
17592,2.3127,,
17593,2.324,,
17594,2.2628,,
17595,2.2681,,
17596,2.3535,,
17597,2.2718,,
17598,2.3181,,
17599,2.3367,,
17600,2.1502,,
17601,2.2366,,
17602,2.3586,,
17603,2.2035,,
17604,2.2791,,
17605,2.3419,,
17606,2.1776,,
17607,2.2699,,
17608,2.3097,,
17609,2.4807,,
17610,2.3939,,
17611,2.2938,,
17612,2.3714,,
17613,2.2837,,
17614,2.3518,,
17615,2.1982,,
17616,2.3547,,
17617,2.2517,,
17618,2.3314,,
17619,2.3539,,
17620,2.2211,,
17621,2.3753,,
17622,2.3417,,
17623,2.4576,,
17624,2.265,,
17625,2.3614,,
17626,2.261,,
17627,2.0705,,
17628,2.2046,,
17629,2.2792,,
17630,2.2677,,
17631,2.1883,,
17632,2.3827,,
17633,2.2398,,
17634,2.2314,,
17635,2.2554,,
17636,2.2795,,
17637,2.2104,,
17638,2.2026,,
17639,2.1424,,
17640,2.3075,,
17641,2.2322,,
17642,2.1802,,
17643,2.1898,,
17644,2.1419,,
17645,2.32,,
17646,2.3639,,
17647,2.2883,,
17648,2.5068,,
17649,2.2033,,
17650,2.3376,,
17651,2.3136,,
17652,2.354,,
17653,2.4306,,
17654,2.3726,,
17655,2.3479,,
17656,2.2602,,
17657,2.405,,
17658,2.3134,,
17659,2.289,,
17660,2.2996,,
17661,2.3657,,
17662,2.3976,,
17663,2.4772,,
17664,2.3221,,
17665,2.8374,,
17666,2.3893,,
17667,2.2538,,
17668,2.1915,,
17669,2.3016,,
17670,2.3216,,
17671,2.3132,,
17672,2.3588,,
17673,2.2978,,
17674,2.3495,,
17675,2.2054,,
17676,2.2845,,
17677,2.3919,,
17678,2.2991,,
17679,2.2422,,
17680,2.3558,,
17681,2.3733,,
17682,2.2653,,
17683,2.3997,,
17684,2.1723,,
17685,2.2033,,
17686,2.1812,,
17687,2.2418,,
17688,2.326,,
17689,2.3393,,
17690,2.2437,,
17691,2.335,,
17692,2.5949,,
17693,2.2923,,
17694,2.2668,,
17695,2.3498,,
17696,2.301,,
17697,2.2492,,
17698,2.3718,,
17699,2.2741,,
17700,2.3543,,
17701,2.4212,,
17702,2.3951,,
17703,2.3365,,
17704,2.3968,,
17705,2.3134,,
17706,2.3938,,
17707,2.1655,,
17708,2.3744,,
17709,2.509,,
17710,2.2775,,
17711,2.2196,,
17712,2.2327,,
17713,2.2636,,
17714,2.162,,
17715,2.1789,,
17716,2.2889,,
17717,2.3329,,
17718,2.2911,,
17719,2.2596,,
17720,2.1949,,
17721,2.2128,,
17722,2.1532,,
17723,2.1926,,
17724,2.1339,,
17725,2.2372,,
17726,2.1819,,
17727,2.2749,,
17728,2.0084,,
17729,2.0183,,
17730,2.4352,,
17731,2.3159,,
17732,2.3873,,
17733,2.4884,,
17734,2.2628,,
17735,2.3796,,
17736,2.32,,
17737,2.413,,
17738,2.4493,,
17739,2.3219,,
17740,2.3137,,
17741,2.3144,,
17742,2.3409,,
17743,2.3974,,
17744,2.13,,
17745,2.3184,,
17746,2.3016,,
17747,2.3554,,
17748,2.2577,,
17749,2.2834,,
17750,2.2618,,
17751,2.3825,,
17752,2.2508,,
17753,2.2616,,
17754,2.2234,,
17755,2.3337,,
17756,2.2212,,
17757,2.2071,,
17758,2.1686,,
17759,2.3202,,
17760,2.2239,,
17761,2.2693,,
17762,2.4009,,
17763,2.2128,,
17764,2.1973,,
17765,2.2405,,
17766,2.2644,,
17767,2.1877,,
17768,2.2872,,
17769,2.2507,,
17770,2.3236,,
17771,2.0169,,
17772,2.1253,,
17773,2.2447,,
17774,2.2666,,
17775,2.6587,,
17776,2.2606,,
17777,2.2838,,
17778,2.2495,,
17779,2.3693,,
17780,2.3528,,
17781,2.3103,,
17782,2.4055,,
17783,2.489,,
17784,2.2273,,
17785,2.3328,,
17786,2.2863,,
17787,2.4622,,
17788,2.3332,,
17789,2.3217,,
17790,2.351,,
17791,2.3894,,
17792,2.3222,,
17793,2.2935,,
17794,2.4409,,
17795,2.3644,,
17796,2.3063,,
17797,2.2419,,
17798,2.2311,,
17799,2.2587,,
17800,2.2829,,
17801,2.191,,
17802,2.2368,,
17803,2.2461,,
17804,2.3159,,
17805,2.3045,,
17806,2.2558,,
17807,2.2473,,
17808,2.2395,,
17809,2.2355,,
17810,2.3035,,
17811,2.192,,
17812,2.3486,,
17813,2.2299,,
17814,2.1462,,
17815,1.9513,,
17816,2.5984,,
17817,2.3804,,
17818,2.2855,,
17819,2.3794,,
17820,2.3399,,
17821,2.346,,
17822,2.3177,,
17823,2.4004,,
17824,2.3199,,
17825,2.3197,,
17826,2.2982,,
17827,2.331,,
17828,2.3165,,
17829,2.2808,,
17830,2.3973,,
17831,2.3006,,
17832,2.2597,,
17833,2.3482,,
17834,2.3248,,
17835,2.4026,,
17836,2.3192,,
17837,2.3919,,
17838,2.3516,,
17839,2.3336,,
17840,2.249,,
17841,2.3003,,
17842,2.4449,,
17843,2.2457,,
17844,2.3016,,
17845,2.2803,,
17846,2.246,,
17847,2.3154,,
17848,2.2794,,
17849,2.2382,,
17850,2.2414,,
17851,2.2981,,
17852,2.1915,,
17853,2.2953,,
17854,2.219,,
17855,2.2363,,
17856,2.4205,,
17857,2.22,,
17858,2.1039,,
17859,2.3669,,
17860,2.239,,
17861,2.2865,,
17862,2.2678,,
17863,2.4232,,
17864,2.2992,,
17865,2.2835,,
17866,2.2364,,
17867,2.2689,,
17868,2.3051,,
17869,2.3483,,
17870,2.2706,,
17871,2.2728,,
17872,2.3687,,
17873,2.3821,,
17874,2.2404,,
17875,2.3011,,
17876,2.2604,,
17877,2.3349,,
17878,2.372,,
17879,2.3522,,
17880,2.2883,,
17881,2.348,,
17882,2.7265,,
17883,2.2237,,
17884,2.4627,,
17885,2.2944,,
17886,2.2565,,
17887,2.154,,
17888,2.2439,,
17889,2.3349,,
17890,2.1633,,
17891,2.2075,,
17892,2.2438,,
17893,2.2415,,
17894,2.3404,,
17895,2.2919,,
17896,2.3139,,
17897,2.2773,,
17898,2.2492,,
17899,2.2101,,
17900,2.3499,,
17901,2.0377,,
17902,2.1639,,
17903,2.233,,
17904,2.3508,,
17905,2.4009,,
17906,2.2401,,
17907,2.2543,,
17908,2.2757,,
17909,2.327,,
17910,2.3801,,
17911,2.3103,,
17912,2.4329,,
17913,2.401,,
17914,2.2973,,
17915,2.3976,,
17916,2.514,,
17917,2.3139,,
17918,2.282,,
17919,2.3619,,
17920,2.402,,
17921,2.3577,,
17922,2.4203,,
17923,2.2343,,
17924,2.3914,,
17925,2.2987,,
17926,2.2959,,
17927,2.1684,,
17928,2.2566,,
17929,2.4141,,
17930,2.4207,,
17931,2.2623,,
17932,2.2184,,
17933,2.3816,,
17934,2.2468,,
17935,2.3075,,
17936,2.3604,,
17937,2.2648,,
17938,2.2621,,
17939,2.3371,,
17940,2.234,,
17941,2.157,,
17942,2.159,,
17943,2.2163,,
17944,2.0953,,
17945,2.0717,,
17946,2.202,,
17947,2.3842,,
17948,2.2805,,
17949,2.3333,,
17950,2.3538,,
17951,2.3308,,
17952,2.3611,,
17953,2.469,,
17954,2.4622,,
17955,2.4387,,
17956,2.3242,,
17957,2.3968,,
17958,2.4054,,
17959,2.341,,
17960,2.2588,,
17961,2.3889,,
17962,2.306,,
17963,2.3324,,
17964,2.5639,,
17965,2.3656,,
17966,2.3243,,
17967,2.3651,,
17968,2.3241,,
17969,2.2089,,
17970,2.3685,,
17971,2.2805,,
17972,2.3324,,
17973,2.176,,
17974,2.2324,,
17975,2.1922,,
17976,2.2018,,
17977,2.3144,,
17978,2.2833,,
17979,2.2596,,
17980,2.3081,,
17981,2.198,,
17982,2.2222,,
17983,2.2119,,
17984,2.2921,,
17985,2.2971,,
17986,2.6896,,
17987,2.3505,,
17988,1.9737,,
17989,2.0869,,
17990,2.3168,,
17991,2.4331,,
17992,2.2904,,
17993,2.507,,
17994,2.3497,,
17995,2.3354,,
17996,2.4043,,
17997,2.448,,
17998,2.4287,,
17999,2.3473,,
18000,2.3728,,
18001,2.3665,,
18002,2.2922,,
18003,2.3004,,
18004,2.3693,,
18005,2.3175,,
18006,2.4015,,
18007,2.253,,
18008,2.3077,,
18009,2.3576,,
18010,2.261,,
18011,2.306,,
18012,2.2148,,
18013,2.2827,,
18014,2.3868,,
18015,2.3387,,
18016,2.3106,,
18017,2.2526,,
18018,2.2969,,
18019,2.2911,,
18020,2.2611,,
18021,2.2899,,
18022,2.319,,
18023,2.3759,,
18024,2.2993,,
18025,2.2647,,
18026,2.315,,
18027,2.432,,
18028,2.2295,,
18029,2.2484,,
18030,2.2126,,
18031,2.0067,,
18032,2.0893,,
18033,2.1907,,
18034,2.265,,
18035,2.3238,,
18036,2.2635,,
18037,2.3024,,
18038,2.1922,,
18039,2.2961,,
18040,2.3114,,
18041,2.3344,,
18042,2.3703,,
18043,2.6742,,
18044,2.3502,,
18045,2.3147,,
18046,2.3661,,
18047,2.3536,,
18048,2.2737,,
18049,2.5209,,
18050,2.3855,,
18051,2.3517,,
18052,2.3386,,
18053,2.333,,
18054,2.3743,,
18055,2.4605,,
18056,2.3703,,
18057,2.2675,,
18058,2.2015,,
18059,2.4621,,
18060,2.3538,,
18061,2.3314,,
18062,2.3505,,
18063,2.2711,,
18064,2.2174,,
18065,2.3367,,
18066,2.2823,,
18067,2.1962,,
18068,2.3639,,
18069,2.3491,,
18070,2.2996,,
18071,2.3113,,
18072,2.1972,,
18073,2.3909,,
18074,2.3314,,
18075,2.1344,,
18076,2.2681,,
18077,2.2294,,
18078,2.3752,,
18079,2.3284,,
18080,2.2856,,
18081,2.3288,,
18082,2.335,,
18083,2.4057,,
18084,2.3034,,
18085,2.3032,,
18086,2.4045,,
18087,2.4114,,
18088,2.2421,,
18089,2.3298,,
18090,2.3009,,
18091,2.4235,,
18092,2.3184,,
18093,2.339,,
18094,2.3811,,
18095,2.3471,,
18096,2.3034,,
18097,2.3102,,
18098,2.384,,
18099,2.2614,,
18100,2.3622,,
18101,2.1906,,
18102,2.1844,,
18103,2.2981,,
18104,2.3307,,
18105,2.8936,,
18106,2.605,,
18107,2.32,,
18108,2.3737,,
18109,2.2648,,
18110,2.2945,,
18111,2.1881,,
18112,2.2617,,
18113,2.2049,,
18114,2.3469,,
18115,2.2843,,
18116,2.3112,,
18117,2.2475,,
18118,2.2652,,
18119,2.0529,,
18120,2.2147,,
18121,2.305,,
18122,2.3103,,
18123,2.3326,,
18124,2.4826,,
18125,2.4175,,
18126,2.3917,,
18127,2.3095,,
18128,2.4625,,
18129,2.2772,,
18130,2.3825,,
18131,2.3143,,
18132,2.3497,,
18133,2.5564,,
18134,2.3763,,
18135,2.338,,
18136,2.357,,
18137,2.3575,,
18138,2.3293,,
18139,2.528,,
18140,2.3157,,
18141,2.3718,,
18142,2.4708,,
18143,2.3801,,
18144,2.2855,,
18145,2.1963,,
18146,2.2776,,
18147,2.3018,,
18148,2.2193,,
18149,2.2153,,
18150,2.3186,,
18151,2.2453,,
18152,2.2815,,
18153,2.3452,,
18154,2.3964,,
18155,2.2927,,
18156,2.3756,,
18157,2.408,,
18158,2.151,,
18159,2.3505,,
18160,2.2016,,
18161,2.192,,
18162,2.0846,,
18163,2.0051,,
18164,2.2844,,
18165,2.3281,,
18166,2.3044,,
18167,2.418,,
18168,2.3855,,
18169,2.4703,,
18170,2.4269,,
18171,2.2937,,
18172,2.3552,,
18173,2.2913,,
18174,2.3601,,
18175,2.4094,,
18176,2.3756,,
18177,2.4304,,
18178,2.3614,,
18179,2.3391,,
18180,2.2874,,
18181,2.2575,,
18182,2.3359,,
18183,2.4979,,
18184,2.404,,
18185,2.5613,,
18186,2.3378,,
18187,2.3474,,
18188,2.3058,,
18189,2.3936,,
18190,2.3345,,
18191,2.32,,
18192,2.1847,,
18193,2.3153,,
18194,2.2482,,
18195,2.402,,
18196,2.2968,,
18197,2.2012,,
18198,2.2073,,
18199,2.2864,,
18200,2.2678,,
18201,2.3072,,
18202,2.172,,
18203,2.3727,,
18204,2.2304,,
18205,2.0623,,
18206,2.0694,,
18207,2.1161,,
18208,2.4057,,
18209,2.2572,,
18210,2.2836,,
18211,2.3686,,
18212,2.4014,,
18213,2.3983,,
18214,2.352,,
18215,2.2808,,
18216,2.7871,,
18217,2.2636,,
18218,2.3838,,
18219,2.3467,,
18220,2.4097,,
18221,2.3454,,
18222,2.324,,
18223,2.3607,,
18224,2.3399,,
18225,2.4645,,
18226,2.3062,,
18227,2.3435,,
18228,2.3119,,
18229,2.4402,,
18230,2.3392,,
18231,2.3158,,
18232,2.3857,,
18233,2.2173,,
18234,2.248,,
18235,2.2406,,
18236,2.3241,,
18237,2.3276,,
18238,2.2946,,
18239,2.3433,,
18240,2.2452,,
18241,2.2136,,
18242,2.2266,,
18243,2.171,,
18244,2.2692,,
18245,2.2434,,
18246,2.213,,
18247,2.4739,,
18248,2.188,,
18249,2.2426,,
18250,2.0119,,
18251,2.32,,
18252,2.2772,,
18253,2.3117,,
18254,2.2973,,
18255,2.3336,,
18256,2.3283,,
18257,2.3504,,
18258,2.3672,,
18259,2.3755,,
18260,2.3706,,
18261,2.3224,,
18262,2.3981,,
18263,2.304,,
18264,2.3179,,
18265,2.4837,,
18266,2.2824,,
18267,2.3017,,
18268,2.4521,,
18269,2.3201,,
18270,2.4135,,
18271,2.57,,
18272,2.3793,,
18273,2.3833,,
18274,2.2017,,
18275,2.3618,,
18276,2.3357,,
18277,2.3564,,
18278,2.3477,,
18279,2.1979,,
18280,2.2384,,
18281,2.2232,,
18282,2.3109,,
18283,2.2154,,
18284,2.3928,,
18285,2.2766,,
18286,2.2661,,
18287,2.2107,,
18288,2.4732,,
18289,2.2282,,
18290,2.3747,,
18291,2.1744,,
18292,2.1586,,
18293,2.1361,,
18294,2.2351,,
18295,2.4206,,
18296,2.3716,,
18297,2.2519,,
18298,2.3108,,
18299,2.2872,,
18300,2.326,,
18301,2.351,,
18302,2.277,,
18303,2.4582,,
18304,2.3917,,
18305,2.3097,,
18306,2.3748,,
18307,2.3958,,
18308,2.4069,,
18309,2.2908,,
18310,2.3095,,
18311,2.3548,,
18312,2.4018,,
18313,2.3311,,
18314,2.3483,,
18315,2.3731,,
18316,2.3239,,
18317,2.3851,,
18318,2.2821,,
18319,2.2009,,
18320,2.3025,,
18321,2.4607,,
18322,2.5409,,
18323,2.4085,,
18324,2.2296,,
18325,2.3015,,
18326,2.269,,
18327,2.3107,,
18328,2.2791,,
18329,2.3201,,
18330,2.5284,,
18331,2.291,,
18332,2.279,,
18333,2.253,,
18334,2.1849,,
18335,2.2233,,
18336,2.2372,,
18337,2.1243,,
18338,2.3063,,
18339,2.246,,
18340,2.3665,,
18341,2.3818,,
18342,2.3485,,
18343,2.3131,,
18344,2.2644,,
18345,2.3619,,
18346,2.3625,,
18347,2.4441,,
18348,2.3636,,
18349,2.2973,,
18350,2.3108,,
18351,2.3222,,
18352,2.3666,,
18353,2.4514,,
18354,2.3989,,
18355,2.2956,,
18356,2.4676,,
18357,2.3467,,
18358,2.3341,,
18359,2.3979,,
18360,2.373,,
18361,2.3228,,
18362,2.3946,,
18363,2.2229,,
18364,2.2735,,
18365,2.2319,,
18366,2.3534,,
18367,2.2188,,
18368,2.2964,,
18369,2.2873,,
18370,2.2827,,
18371,2.2499,,
18372,2.3327,,
18373,2.3193,,
18374,2.1767,,
18375,2.3103,,
18376,2.2639,,
18377,2.252,,
18378,2.26,,
18379,2.295,,
18380,2.2343,,
18381,2.236,,
18382,2.2915,,
18383,2.2988,,
18384,2.4722,,
18385,2.3751,,
18386,2.2369,,
18387,2.345,,
18388,2.471,,
18389,2.3195,,
18390,2.3317,,
18391,2.4649,,
18392,2.2869,,
18393,2.5001,,
18394,2.3304,,
18395,2.5494,,
18396,2.3693,,
18397,2.4246,,
18398,2.3321,,
18399,2.5567,,
18400,2.2494,,
18401,2.3768,,
18402,2.5131,,
18403,2.3616,,
18404,2.3751,,
18405,2.3195,,
18406,2.282,,
18407,2.24,,
18408,2.3605,,
18409,2.5957,,
18410,2.3089,,
18411,2.2332,,
18412,2.2143,,
18413,2.4049,,
18414,2.3412,,
18415,2.3495,,
18416,2.2715,,
18417,2.2602,,
18418,2.3307,,
18419,2.2389,,
18420,2.1813,,
18421,2.2401,,
18422,2.2736,,
18423,2.1961,,
18424,2.2185,,
18425,2.1297,,
18426,2.0788,,
18427,2.3498,,
18428,2.3582,,
18429,2.6555,,
18430,2.3199,,
18431,2.3119,,
18432,2.3036,,
18433,2.4517,,
18434,2.3495,,
18435,2.3137,,
18436,2.4166,,
18437,2.4178,,
18438,2.2499,,
18439,2.3267,,
18440,2.4715,,
18441,2.2668,,
18442,2.3544,,
18443,2.3592,,
18444,2.3413,,
18445,2.3794,,
18446,2.3084,,
18447,2.4173,,
18448,2.4939,,
18449,2.5434,,
18450,2.183,,
18451,2.2244,,
18452,2.3437,,
18453,2.2475,,
18454,2.3871,,
18455,2.2989,,
18456,2.2802,,
18457,2.2326,,
18458,2.2878,,
18459,2.3833,,
18460,2.2433,,
18461,2.219,,
18462,2.2343,,
18463,2.237,,
18464,2.3524,,
18465,2.4277,,
18466,2.3067,,
18467,2.2249,,
18468,2.1024,,
18469,2.1672,,
18470,2.3784,,
18471,2.3219,,
18472,2.3351,,
18473,2.2921,,
18474,2.2504,,
18475,2.3147,,
18476,2.3812,,
18477,2.5174,,
18478,2.43,,
18479,2.346,,
18480,2.5353,,
18481,2.3641,,
18482,2.4496,,
18483,2.3106,,
18484,2.2829,,
18485,2.3678,,
18486,2.3875,,
18487,2.4429,,
18488,2.3599,,
18489,2.4336,,
18490,2.3802,,
18491,2.299,,
18492,2.3363,,
18493,2.2899,,
18494,2.3016,,
18495,2.2544,,
18496,2.3851,,
18497,2.2582,,
18498,2.2965,,
18499,2.4432,,
18500,2.2725,,
18501,2.3113,,
18502,2.3371,,
18503,2.3053,,
18504,2.2091,,
18505,2.4271,,
18506,2.1514,,
18507,2.2434,,
18508,2.2726,,
18509,2.2454,,
18510,2.279,,
18511,2.2613,,
18512,2.2614,,
18513,2.2716,,
18514,2.2634,,
18515,2.4585,,
18516,2.3515,,
18517,2.3064,,
18518,2.3378,,
18519,2.2621,,
18520,2.4179,,
18521,2.4688,,
18522,2.4275,,
18523,2.3516,,
18524,2.3465,,
18525,2.3203,,
18526,2.3611,,
18527,2.4382,,
18528,2.502,,
18529,2.3775,,
18530,2.4374,,
18531,2.422,,
18532,2.4186,,
18533,2.3541,,
18534,2.2847,,
18535,2.487,,
18536,2.4166,,
18537,2.3521,,
18538,2.1769,,
18539,2.288,,
18540,2.3839,,
18541,2.7377,,
18542,2.2598,,
18543,2.2816,,
18544,2.2338,,
18545,2.3665,,
18546,2.2861,,
18547,2.2967,,
18548,2.3248,,
18549,2.3685,,
18550,2.2884,,
18551,2.2682,,
18552,2.2254,,
18553,2.3345,,
18554,2.3568,,
18555,2.2082,,
18556,2.056,,
18557,2.1262,,
18558,2.1917,,
18559,2.2962,,
18560,2.3557,,
18561,2.3105,,
18562,2.5872,,
18563,2.201,,
18564,2.2995,,
18565,2.2908,,
18566,2.502,,
18567,2.5069,,
18568,2.3393,,
18569,2.3596,,
18570,2.2823,,
18571,2.4091,,
18572,2.3973,,
18573,2.2812,,
18574,2.3504,,
18575,2.4379,,
18576,2.3226,,
18577,2.573,,
18578,2.323,,
18579,2.3916,,
18580,2.3115,,
18581,2.3303,,
18582,2.3705,,
18583,2.3328,,
18584,2.3995,,
18585,2.2598,,
18586,2.2139,,
18587,2.2389,,
18588,2.3194,,
18589,2.277,,
18590,2.3908,,
18591,2.3442,,
18592,2.2158,,
18593,2.3811,,
18594,2.4054,,
18595,2.2445,,
18596,2.4278,,
18597,2.3302,,
18598,2.3293,,
18599,2.3089,,
18600,2.4917,,
18601,2.1388,,
18602,2.1462,,
18603,2.4613,,
18604,2.412,,
18605,2.4155,,
18606,2.2556,,
18607,2.3535,,
18608,2.3652,,
18609,2.4045,,
18610,2.444,,
18611,2.3787,,
18612,2.3597,,
18613,2.4698,,
18614,2.2425,,
18615,2.4244,,
18616,2.2779,,
18617,2.4935,,
18618,2.4544,,
18619,2.2444,,
18620,2.3011,,
18621,2.3117,,
18622,2.3421,,
18623,2.4103,,
18624,2.3549,,
18625,2.264,,
18626,2.5318,,
18627,2.2595,,
18628,2.2435,,
18629,2.4069,,
18630,2.1701,,
18631,2.3215,,
18632,2.2793,,
18633,2.2511,,
18634,2.3461,,
18635,2.365,,
18636,2.2699,,
18637,2.241,,
18638,2.4248,,
18639,2.2979,,
18640,2.4567,,
18641,2.3107,,
18642,2.2854,,
18643,2.2206,,
18644,2.2687,,
18645,2.112,,
18646,2.0669,,
18647,2.2151,,
18648,2.324,,
18649,2.2925,,
18650,2.4484,,
18651,2.3358,,
18652,2.2743,,
18653,2.3409,,
18654,2.3103,,
18655,2.3247,,
18656,2.3315,,
18657,2.7894,,
18658,2.3457,,
18659,2.4155,,
18660,2.379,,
18661,2.5177,,
18662,2.2913,,
18663,2.3724,,
18664,2.546,,
18665,2.4368,,
18666,2.4434,,
18667,2.3023,,
18668,2.5415,,
18669,2.4858,,
18670,2.2866,,
18671,2.2035,,
18672,2.2057,,
18673,2.3506,,
18674,2.3119,,
18675,2.3286,,
18676,2.3669,,
18677,2.2524,,
18678,2.2144,,
18679,2.5146,,
18680,2.2531,,
18681,2.2489,,
18682,2.3844,,
18683,2.2835,,
18684,2.294,,
18685,2.468,,
18686,2.1807,,
18687,2.1739,,
18688,2.3352,,
18689,2.3031,,
18690,2.1,,
18691,2.1511,,
18692,2.2613,,
18693,2.2363,,
18694,2.3253,,
18695,2.4193,,
18696,2.4958,,
18697,2.2213,,
18698,2.3823,,
18699,2.2939,,
18700,2.326,,
18701,2.4562,,
18702,2.4024,,
18703,2.3591,,
18704,2.3603,,
18705,2.3425,,
18706,2.267,,
18707,2.394,,
18708,2.4135,,
18709,2.3964,,
18710,2.3001,,
18711,2.4256,,
18712,2.274,,
18713,2.2803,,
18714,2.312,,
18715,2.3928,,
18716,2.2719,,
18717,2.4294,,
18718,2.2525,,
18719,2.3944,,
18720,2.2621,,
18721,2.4562,,
18722,2.2784,,
18723,2.2632,,
18724,2.3772,,
18725,2.3119,,
18726,2.226,,
18727,2.2571,,
18728,2.3611,,
18729,2.2585,,
18730,2.2426,,
18731,2.3818,,
18732,2.2566,,
18733,2.2461,,
18734,2.4276,,
18735,2.037,,
18736,2.1803,,
18737,2.2907,,
18738,2.2373,,
18739,2.4003,,
18740,2.365,,
18741,2.3892,,
18742,2.3107,,
18743,2.4079,,
18744,2.3733,,
18745,2.3063,,
18746,2.4151,,
18747,2.2947,,
18748,2.3594,,
18749,2.4431,,
18750,2.3076,,
18751,2.3329,,
18752,2.3999,,
18753,2.4152,,
18754,2.3089,,
18755,2.3381,,
18756,2.4007,,
