Repetition rate,Coppelia_simTime[s],,
10313,0.2998,,
10314,0.25024,,
10315,0.30005,,
10316,0.2998,,
10317,0.24976,,
10318,0.24976,,
10319,0.25,,
10320,0.25,,
10321,0.25024,,
10322,0.24976,,
10323,0.25,,
10324,0.24976,,
10325,0.25,,
10326,0.2998,,
10327,0.14966,,
10328,0.34985,,
10329,0.2998,,
10330,0.25,,
10331,0.25,,
10332,0.2002,,
10333,0.25024,,
10334,0.3501,,
10335,0.19971,,
10336,0.24976,,
10337,0.30005,,
10338,0.30005,,
10339,0.30005,,
10340,0.30005,,
10341,0.25,,
10342,0.30005,,
10343,0.24976,,
10344,0.30029,,
10345,0.25,,
10346,0.24951,,
10347,0.25,,
10348,0.25049,,
10349,0.2998,,
10350,0.25049,,
10351,0.25,,
10352,0.2002,,
10353,0.1499,,
10354,0.30029,,
10355,0.25,,
10356,0.25,,
10357,0.2002,,
10358,0.19971,,
10359,0.25,,
10360,0.25,,
10361,0.25049,,
10362,0.19971,,
10363,0.24951,,
10364,0.19971,,
10365,0.25,,
10366,0.25,,
10367,0.2998,,
10368,0.25,,
10369,0.2998,,
10370,0.34961,,
10371,0.25049,,
10372,0.24951,,
10373,0.25,,
10374,0.2998,,
10375,0.25,,
10376,0.25049,,
10377,0.2998,,
10378,0.25,,
10379,0.25,,
10380,0.25,,
10381,0.25,,
10382,0.25,,
10383,0.30029,,
10384,0.2998,,
10385,0.25049,,
10386,0.19971,,
10387,0.25,,
10388,0.25049,,
10389,0.30029,,
10390,0.1499,,
10391,0.2002,,
10392,0.30029,,
10393,0.2002,,
10394,0.25,,
10395,0.24951,,
10396,0.30029,,
10397,0.25,,
10398,0.25049,,
10399,0.25,,
10400,0.30029,,
10401,0.2002,,
10402,0.30029,,
10403,0.2002,,
10404,0.30029,,
10405,0.2998,,
10406,0.25,,
10407,0.25,,
10408,0.19922,,
10409,0.19971,,
10410,0.25,,
10411,0.25,,
10412,0.34961,,
10413,0.25,,
10414,0.25049,,
10415,0.2998,,
10416,0.24951,,
10417,0.2998,,
10418,0.25,,
10419,0.2998,,
10420,0.2002,,
10421,0.30029,,
10422,0.2002,,
10423,0.2998,,
10424,0.30029,,
10425,0.30029,,
10426,0.1499,,
10427,0.2998,,
10428,0.25,,
10429,0.25,,
10430,0.30029,,
10431,0.25049,,
10432,0.30029,,
10433,0.2002,,
10434,0.14941,,
10435,0.19971,,
10436,0.25,,
10437,0.19971,,
10438,0.2998,,
10439,0.25,,
10440,0.25,,
10441,0.30029,,
10442,0.2998,,
10443,0.2998,,
10444,0.24951,,
10445,0.24951,,
10446,0.2998,,
10447,0.25,,
10448,0.2998,,
10449,0.25049,,
10450,0.30029,,
10451,0.2998,,
10452,0.3501,,
10453,0.2002,,
10454,0.24951,,
10455,0.25,,
10456,0.25,,
10457,0.30029,,
10458,0.25,,
10459,0.2002,,
10460,0.25049,,
10461,0.24951,,
10462,0.25,,
10463,0.19922,,
10464,0.25049,,
10465,0.25049,,
10466,0.25,,
10467,0.30029,,
10468,0.30029,,
10469,0.1499,,
10470,0.2002,,
10471,0.25049,,
10472,0.19971,,
10473,0.2002,,
10474,0.25,,
10475,0.30029,,
10476,0.30029,,
10477,0.34961,,
10478,0.25,,
10479,0.1499,,
10480,0.25,,
10481,0.19971,,
10482,0.25,,
10483,0.2998,,
10484,0.24951,,
10485,0.25,,
10486,0.1499,,
10487,0.1499,,
10488,0.24951,,
10489,0.2998,,
10490,0.2002,,
10491,0.25049,,
10492,0.2998,,
10493,0.25,,
10494,0.25,,
10495,0.2002,,
10496,0.25,,
10497,0.3501,,
10498,0.2002,,
10499,0.30029,,
10500,0.30029,,
10501,0.2002,,
10502,0.2002,,
10503,0.2998,,
10504,0.30029,,
10505,0.2998,,
10506,0.24951,,
10507,0.25049,,
10508,0.25049,,
10509,0.25,,
10510,0.25049,,
10511,0.25,,
10512,0.2002,,
10513,0.25,,
10514,0.2998,,
10515,0.25,,
10516,0.30029,,
10517,0.24951,,
10518,0.2002,,
10519,0.2002,,
10520,0.30029,,
10521,0.25,,
10522,0.29932,,
10523,0.25,,
10524,0.2998,,
10525,0.24951,,
10526,0.25,,
10527,0.30029,,
10528,0.2998,,
10529,0.2998,,
10530,0.2998,,
10531,0.2002,,
10532,0.30029,,
10533,0.2998,,
10534,0.25,,
10535,0.2998,,
10536,0.2002,,
10537,0.2998,,
10538,0.2998,,
10539,0.19971,,
10540,0.30029,,
10541,0.2002,,
10542,0.24951,,
10543,0.2998,,
10544,0.2002,,
10545,0.2002,,
10546,0.24951,,
10547,0.25,,
10548,0.19971,,
10549,0.2998,,
10550,0.24951,,
10551,0.2998,,
10552,0.30029,,
10553,0.25049,,
10554,0.24951,,
10555,0.2998,,
10556,0.25049,,
10557,0.2998,,
10558,0.2998,,
10559,0.2998,,
10560,0.30029,,
10561,0.2998,,
10562,0.25,,
10563,0.25,,
10564,0.25,,
10565,0.29932,,
10566,0.25,,
10567,0.25,,
10568,0.25049,,
10569,0.2998,,
10570,0.30029,,
10571,0.30029,,
10572,0.25,,
10573,0.19971,,
10574,0.30029,,
10575,0.2998,,
10576,0.2998,,
10577,0.2998,,
10578,0.30029,,
10579,0.25049,,
10580,0.2002,,
10581,0.25,,
10582,0.25,,
10583,0.19971,,
10584,0.2002,,
10585,0.25,,
10586,0.30029,,
10587,0.25,,
10588,0.30029,,
10589,0.25049,,
10590,0.25049,,
10591,0.2002,,
10592,0.19971,,
10593,0.30029,,
10594,0.25,,
10595,0.40039,,
10596,0.29932,,
10597,0.25,,
10598,0.24951,,
10599,0.1499,,
10600,0.25,,
10601,0.35059,,
10602,0.1499,,
10603,0.2998,,
10604,0.30029,,
10605,0.25,,
10606,0.30029,,
10607,0.25,,
10608,0.2998,,
10609,0.25,,
10610,0.25,,
10611,0.25,,
10612,0.25,,
10613,0.24951,,
10614,0.2998,,
10615,0.25,,
10616,0.24951,,
10617,0.30029,,
10618,0.19971,,
10619,0.2002,,
10620,0.25049,,
10621,0.25049,,
10622,0.25049,,
10623,0.2998,,
10624,0.2998,,
10625,0.25,,
10626,0.24951,,
10627,0.15039,,
10628,0.1499,,
10629,0.25,,
10630,0.25,,
10631,0.25,,
10632,0.35059,,
10633,0.1499,,
10634,0.25,,
10635,0.24951,,
10636,0.19971,,
10637,0.25049,,
10638,0.24951,,
10639,0.2002,,
10640,0.25,,
10641,0.24951,,
10642,0.25049,,
10643,0.24951,,
10644,0.1499,,
10645,0.1499,,
10646,0.30029,,
10647,0.30029,,
10648,0.24951,,
10649,0.25,,
10650,0.25049,,
10651,0.30029,,
10652,0.25,,
10653,0.2998,,
10654,0.2998,,
10655,0.24951,,
10656,0.19971,,
10657,0.2002,,
10658,0.1499,,
10659,0.25,,
10660,0.2998,,
10661,0.2998,,
10662,0.2998,,
10663,0.30029,,
10664,0.2998,,
10665,0.19971,,
10666,0.2998,,
10667,0.25,,
10668,0.2998,,
10669,0.1499,,
10670,0.2002,,
10671,0.25,,
10672,0.19971,,
10673,0.2002,,
10674,0.30029,,
10675,0.25,,
10676,0.2998,,
10677,0.25,,
10678,0.2002,,
10679,0.2002,,
10680,0.30029,,
10681,0.2002,,
10682,0.2998,,
10683,0.2002,,
10684,0.2998,,
10685,0.24902,,
10686,0.2998,,
10687,0.2998,,
10688,0.2002,,
10689,0.2998,,
10690,0.2002,,
10691,0.2002,,
10692,0.2998,,
10693,0.25,,
10694,0.25098,,
10695,0.2998,,
10696,0.2998,,
10697,0.19922,,
10698,0.25098,,
10699,0.25,,
10700,0.25,,
10701,0.25098,,
10702,0.2002,,
10703,0.34961,,
10704,0.2998,,
10705,0.34961,,
10706,0.25098,,
10707,0.25,,
10708,0.30078,,
10709,0.2002,,
10710,0.30078,,
10711,0.29883,,
10712,0.30078,,
10713,0.25,,
10714,0.2998,,
10715,0.25,,
10716,0.2998,,
10717,0.25098,,
10718,0.2998,,
10719,0.2998,,
10720,0.25098,,
10721,0.25,,
10722,0.24902,,
10723,0.2998,,
10724,0.24902,,
10725,0.2998,,
10726,0.2998,,
10727,0.25,,
10728,0.2998,,
10729,0.25,,
10730,0.14941,,
10731,0.25,,
10732,0.25,,
10733,0.25098,,
10734,0.25,,
10735,0.2002,,
10736,0.25,,
10737,0.25098,,
10738,0.2998,,
10739,0.34961,,
10740,0.35059,,
10741,0.2998,,
10742,0.2002,,
10743,0.2998,,
10744,0.25098,,
10745,0.25,,
10746,0.30078,,
10747,0.25,,
10748,0.25,,
10749,0.2998,,
10750,0.30078,,
10751,0.25,,
10752,0.14941,,
10753,0.25,,
10754,0.25,,
10755,0.2998,,
10756,0.19922,,
10757,0.30078,,
10758,0.25,,
10759,0.19922,,
10760,0.25,,
10761,0.25,,
10762,0.2998,,
10763,0.19922,,
10764,0.25,,
10765,0.19922,,
10766,0.2002,,
10767,0.25,,
10768,0.34863,,
10769,0.2998,,
10770,0.2002,,
10771,0.2002,,
10772,0.25098,,
10773,0.25,,
10774,0.25,,
10775,0.25098,,
10776,0.29883,,
10777,0.25,,
10778,0.25,,
10779,0.2998,,
10780,0.25,,
10781,0.19922,,
10782,0.25,,
10783,0.29883,,
10784,0.25,,
10785,0.25,,
10786,0.25,,
10787,0.2002,,
10788,0.34961,,
10789,0.25098,,
10790,0.2998,,
10791,0.25,,
10792,0.35059,,
10793,0.25,,
10794,0.25,,
10795,0.19922,,
10796,0.25,,
10797,0.25,,
10798,0.25,,
10799,0.2002,,
10800,0.25,,
10801,0.2998,,
10802,0.2998,,
10803,0.25,,
10804,0.2998,,
10805,0.25098,,
10806,0.2998,,
10807,0.2998,,
10808,0.30078,,
10809,0.24902,,
10810,0.2998,,
10811,0.14941,,
10812,0.2998,,
10813,0.24902,,
10814,0.25,,
10815,0.30078,,
10816,0.2998,,
10817,0.35059,,
10818,0.2998,,
10819,0.25,,
10820,0.20117,,
10821,0.25,,
10822,0.2002,,
10823,0.25,,
10824,0.25,,
10825,0.25,,
10826,0.30078,,
10827,0.30078,,
10828,0.25,,
10829,0.15039,,
10830,0.2998,,
10831,0.19922,,
10832,0.2998,,
10833,0.2998,,
10834,0.2998,,
10835,0.30078,,
10836,0.2998,,
10837,0.19922,,
10838,0.2998,,
10839,0.25,,
10840,0.24902,,
10841,0.25,,
10842,0.2002,,
10843,0.19922,,
10844,0.25,,
10845,0.19922,,
10846,0.2998,,
10847,0.2998,,
10848,0.25,,
10849,0.20117,,
10850,0.30078,,
10851,0.19922,,
10852,0.2998,,
10853,0.25,,
10854,0.25,,
10855,0.24902,,
10856,0.2998,,
10857,0.35059,,
10858,0.2002,,
10859,0.24902,,
10860,0.24902,,
10861,0.2998,,
10862,0.25,,
10863,0.30078,,
10864,0.19922,,
10865,0.25,,
10866,0.2002,,
10867,0.20117,,
10868,0.24902,,
10869,0.24902,,
10870,0.30078,,
10871,0.14941,,
10872,0.19922,,
10873,0.2002,,
10874,0.19922,,
10875,0.19922,,
10876,0.19922,,
10877,0.15039,,
10878,0.19922,,
10879,0.25,,
10880,0.2002,,
10881,0.20117,,
10882,0.2002,,
10883,0.25,,
10884,0.2998,,
10885,0.19922,,
10886,0.25,,
10887,0.30078,,
10888,0.2998,,
10889,0.2998,,
10890,0.2998,,
10891,0.30078,,
10892,0.2998,,
10893,0.25,,
10894,0.24902,,
10895,0.19922,,
10896,0.2002,,
10897,0.25098,,
10898,0.20117,,
10899,0.2998,,
10900,0.25,,
10901,0.35059,,
10902,0.30078,,
10903,0.2002,,
10904,0.20117,,
10905,0.25,,
10906,0.2002,,
10907,0.30078,,
10908,0.15039,,
10909,0.34961,,
10910,0.25,,
10911,0.2002,,
10912,0.35059,,
10913,0.25098,,
10914,0.25,,
10915,0.14941,,
10916,0.2002,,
10917,0.25,,
10918,0.2002,,
10919,0.20117,,
10920,0.25,,
10921,0.25,,
10922,0.25,,
10923,0.2998,,
10924,0.25,,
10925,0.2998,,
10926,0.2998,,
10927,0.19922,,
10928,0.25,,
10929,0.30078,,
10930,0.35059,,
10931,0.2998,,
10932,0.25,,
10933,0.2998,,
10934,0.14941,,
10935,0.19922,,
10936,0.25,,
10937,0.25,,
10938,0.25,,
10939,0.25,,
10940,0.25,,
10941,0.2002,,
10942,0.19922,,
10943,0.14941,,
10944,0.30078,,
10945,0.19922,,
10946,0.25,,
10947,0.25,,
10948,0.25,,
10949,0.25,,
10950,0.25,,
10951,0.2998,,
10952,0.25,,
10953,0.30078,,
10954,0.30078,,
10955,0.2998,,
10956,0.15039,,
10957,0.2998,,
10958,0.29883,,
10959,0.2998,,
10960,0.25098,,
10961,0.24902,,
10962,0.2002,,
10963,0.2998,,
10964,0.2998,,
10965,0.2998,,
10966,0.20117,,
10967,0.24902,,
10968,0.25,,
10969,0.19922,,
10970,0.24902,,
10971,0.15039,,
10972,0.2998,,
10973,0.25,,
10974,0.2002,,
10975,0.25,,
10976,0.25,,
10977,0.2998,,
10978,0.2998,,
10979,0.2002,,
10980,0.25098,,
10981,0.20117,,
10982,0.2002,,
10983,0.2002,,
10984,0.25,,
10985,0.2002,,
10986,0.19922,,
10987,0.25,,
10988,0.15039,,
10989,0.14941,,
10990,0.14941,,
10991,0.25,,
10992,0.25,,
10993,0.30078,,
10994,0.2002,,
10995,0.25,,
10996,0.25,,
10997,0.2998,,
10998,0.30078,,
10999,0.19922,,
11000,0.25,,
11001,0.2998,,
11002,0.25,,
11003,0.2998,,
11004,0.30078,,
11005,0.25098,,
11006,0.25,,
11007,0.2998,,
11008,0.2998,,
11009,0.15039,,
11010,0.19922,,
11011,0.14941,,
11012,0.2002,,
11013,0.2002,,
11014,0.25098,,
11015,0.25,,
11016,0.30078,,
11017,0.30078,,
11018,0.2998,,
11019,0.25,,
11020,0.30078,,
11021,0.2998,,
11022,0.2998,,
11023,0.2998,,
11024,0.2998,,
11025,0.20117,,
11026,0.24902,,
11027,0.25,,
11028,0.25,,
11029,0.25,,
11030,0.30078,,
11031,0.25,,
11032,0.25,,
11033,0.15039,,
11034,0.20117,,
11035,0.25,,
11036,0.19922,,
11037,0.25,,
11038,0.15039,,
11039,0.19922,,
11040,0.25,,
11041,0.25,,
11042,0.25,,
11043,0.25,,
11044,0.19922,,
11045,0.19922,,
11046,0.25098,,
11047,0.30078,,
11048,0.25,,
11049,0.2998,,
11050,0.2998,,
11051,0.24902,,
11052,0.25,,
11053,0.2998,,
11054,0.15039,,
11055,0.25098,,
11056,0.25,,
11057,0.25,,
11058,0.25,,
11059,0.25,,
11060,0.2998,,
11061,0.20117,,
11062,0.30078,,
11063,0.15039,,
11064,0.14941,,
11065,0.25,,
11066,0.25,,
11067,0.14941,,
11068,0.25098,,
11069,0.25,,
11070,0.19922,,
11071,0.14941,,
11072,0.19922,,
11073,0.2002,,
11074,0.25,,
11075,0.2002,,
11076,0.2998,,
11077,0.30078,,
11078,0.2998,,
11079,0.25,,
11080,0.25,,
11081,0.24902,,
11082,0.25,,
11083,0.25098,,
11084,0.15039,,
11085,0.30078,,
11086,0.25,,
11087,0.2002,,
11088,0.30078,,
11089,0.2998,,
11090,0.2998,,
11091,0.20117,,
11092,0.24902,,
11093,0.14941,,
11094,0.25,,
11095,0.2998,,
11096,0.2998,,
11097,0.19922,,
11098,0.25,,
11099,0.24902,,
11100,0.2998,,
11101,0.25,,
11102,0.25098,,
11103,0.2002,,
11104,0.20117,,
11105,0.25,,
11106,0.19922,,
11107,0.25,,
11108,0.25098,,
11109,0.24902,,
11110,0.19922,,
11111,0.2998,,
11112,0.25,,
11113,0.30078,,
11114,0.24902,,
11115,0.2998,,
11116,0.25,,
11117,0.2998,,
11118,0.25,,
11119,0.2002,,
11120,0.14941,,
11121,0.25,,
11122,0.2002,,
11123,0.2998,,
11124,0.25,,
11125,0.25,,
11126,0.25,,
11127,0.2002,,
11128,0.25,,
11129,0.2998,,
11130,0.34961,,
11131,0.30078,,
11132,0.30078,,
11133,0.15039,,
11134,0.14941,,
11135,0.25,,
11136,0.2998,,
11137,0.30078,,
11138,0.2998,,
11139,0.30078,,
11140,0.25098,,
11141,0.2002,,
11142,0.2998,,
11143,0.2998,,
11144,0.2998,,
11145,0.25,,
11146,0.2998,,
11147,0.25,,
11148,0.14941,,
11149,0.25,,
11150,0.30078,,
11151,0.2998,,
11152,0.2998,,
11153,0.2002,,
11154,0.2998,,
11155,0.2002,,
11156,0.20117,,
11157,0.25,,
11158,0.25098,,
11159,0.25,,
11160,0.2998,,
11161,0.25,,
11162,0.24902,,
11163,0.25,,
11164,0.15039,,
11165,0.2998,,
11166,0.2998,,
11167,0.2998,,
11168,0.2998,,
11169,0.2998,,
11170,0.2998,,
11171,0.2998,,
11172,0.2998,,
11173,0.2998,,
11174,0.25,,
11175,0.2998,,
11176,0.2002,,
11177,0.25,,
11178,0.30078,,
11179,0.34961,,
11180,0.25,,
11181,0.25,,
11182,0.2998,,
11183,0.25,,
11184,0.25,,
11185,0.2998,,
11186,0.2002,,
11187,0.19922,,
11188,0.25,,
11189,0.25,,
11190,0.25098,,
11191,0.20117,,
11192,0.30078,,
11193,0.19922,,
11194,0.25,,
11195,0.2998,,
11196,0.30078,,
11197,0.2002,,
11198,0.29883,,
11199,0.34961,,
11200,0.30078,,
11201,0.2998,,
11202,0.19922,,
11203,0.2998,,
11204,0.25098,,
11205,0.2998,,
11206,0.2998,,
11207,0.2998,,
11208,0.2998,,
11209,0.19922,,
11210,0.19922,,
11211,0.25,,
11212,0.30078,,
11213,0.25,,
11214,0.25,,
11215,0.2998,,
11216,0.25,,
11217,0.25,,
11218,0.2002,,
11219,0.25,,
11220,0.25,,
11221,0.2998,,
11222,0.24902,,
11223,0.25,,
11224,0.25,,
11225,0.25,,
11226,0.25098,,
11227,0.2998,,
11228,0.25,,
11229,0.30078,,
11230,0.25,,
11231,0.30078,,
11232,0.2998,,
11233,0.35059,,
11234,0.2002,,
11235,0.2998,,
11236,0.2998,,
11237,0.25,,
11238,0.20117,,
11239,0.2002,,
11240,0.20117,,
11241,0.25,,
11242,0.2998,,
11243,0.25,,
11244,0.25,,
11245,0.2998,,
11246,0.2998,,
11247,0.24902,,
11248,0.19922,,
11249,0.2998,,
11250,0.25,,
11251,0.19922,,
11252,0.29883,,
11253,0.2998,,
11254,0.2002,,
11255,0.2998,,
11256,0.25,,
11257,0.2998,,
11258,0.2002,,
11259,0.2998,,
11260,0.20117,,
11261,0.2998,,
11262,0.2998,,
11263,0.2998,,
11264,0.2998,,
11265,0.25,,
11266,0.30078,,
11267,0.2998,,
11268,0.25,,
11269,0.35059,,
11270,0.25,,
11271,0.19922,,
11272,0.2998,,
11273,0.2998,,
11274,0.25,,
11275,0.25,,
11276,0.25,,
11277,0.30078,,
11278,0.2998,,
11279,0.2998,,
11280,0.2002,,
11281,0.30078,,
11282,0.2998,,
11283,0.2998,,
11284,0.2998,,
11285,0.25,,
11286,0.14941,,
11287,0.2998,,
11288,0.14941,,
11289,0.15137,,
11290,0.19922,,
11291,0.25,,
11292,0.2998,,
11293,0.2998,,
11294,0.2998,,
11295,0.2998,,
11296,0.25,,
11297,0.2998,,
11298,0.25,,
11299,0.34961,,
11300,0.25,,
11301,0.30078,,
11302,0.25,,
11303,0.2998,,
11304,0.25098,,
11305,0.25,,
11306,0.2998,,
11307,0.2998,,
11308,0.25,,
11309,0.2998,,
11310,0.19922,,
11311,0.25,,
11312,0.25,,
11313,0.2002,,
11314,0.2998,,
11315,0.25,,
11316,0.25,,
11317,0.2002,,
11318,0.25,,
11319,0.25,,
11320,0.25,,
11321,0.25098,,
11322,0.2998,,
11323,0.25098,,
11324,0.20117,,
11325,0.2998,,
11326,0.2998,,
11327,0.25098,,
11328,0.25,,
11329,0.2998,,
11330,0.2998,,
11331,0.2998,,
11332,0.25,,
11333,0.2002,,
11334,0.2998,,
11335,0.2002,,
11336,0.25,,
11337,0.24902,,
11338,0.25,,
11339,0.2002,,
11340,0.14941,,
11341,0.2998,,
11342,0.2998,,
11343,0.25,,
11344,0.25,,
11345,0.19922,,
11346,0.25,,
11347,0.19922,,
11348,0.2002,,
11349,0.25,,
11350,0.24902,,
11351,0.25,,
11352,0.25,,
11353,0.2002,,
11354,0.2998,,
11355,0.2998,,
11356,0.25,,
11357,0.25,,
11358,0.2998,,
11359,0.25,,
11360,0.25,,
11361,0.2002,,
11362,0.2998,,
11363,0.19922,,
11364,0.2998,,
11365,0.25098,,
11366,0.25,,
11367,0.25098,,
11368,0.2998,,
11369,0.2998,,
11370,0.2998,,
11371,0.2998,,
11372,0.30078,,
11373,0.25195,,
11374,0.25,,
11375,0.25195,,
11376,0.25,,
11377,0.25,,
11378,0.25,,
11379,0.19922,,
11380,0.25,,
11381,0.19922,,
11382,0.25,,
11383,0.25,,
11384,0.25,,
11385,0.25,,
11386,0.34961,,
11387,0.29883,,
11388,0.25195,,
11389,0.30078,,
11390,0.30078,,
11391,0.30078,,
11392,0.25,,
11393,0.30078,,
11394,0.20117,,
11395,0.25,,
11396,0.15039,,
11397,0.15039,,
11398,0.20117,,
11399,0.29883,,
11400,0.25,,
11401,0.20117,,
11402,0.19922,,
11403,0.19922,,
11404,0.25,,
11405,0.19922,,
11406,0.30078,,
11407,0.30078,,
11408,0.25,,
11409,0.25,,
11410,0.19922,,
11411,0.14844,,
11412,0.19922,,
11413,0.25,,
11414,0.29883,,
11415,0.30078,,
11416,0.25,,
11417,0.29883,,
11418,0.25,,
11419,0.19922,,
11420,0.29883,,
11421,0.29883,,
11422,0.30078,,
11423,0.24805,,
11424,0.25195,,
11425,0.30078,,
11426,0.30078,,
11427,0.24805,,
11428,0.19922,,
11429,0.25,,
11430,0.25,,
11431,0.25,,
11432,0.25,,
11433,0.19922,,
11434,0.30078,,
11435,0.25,,
11436,0.30078,,
11437,0.25,,
11438,0.25,,
11439,0.19922,,
11440,0.15039,,
11441,0.19922,,
11442,0.29883,,
11443,0.19922,,
11444,0.30078,,
11445,0.25,,
11446,0.25,,
11447,0.25,,
11448,0.19922,,
11449,0.15039,,
11450,0.25,,
11451,0.15039,,
11452,0.29883,,
11453,0.25195,,
11454,0.25,,
11455,0.34961,,
11456,0.25,,
11457,0.24805,,
11458,0.19922,,
11459,0.29883,,
11460,0.25,,
11461,0.30078,,
11462,0.25,,
11463,0.25,,
11464,0.29883,,
11465,0.25,,
11466,0.25,,
11467,0.25,,
11468,0.29883,,
11469,0.25,,
11470,0.25,,
11471,0.30273,,
11472,0.25,,
11473,0.25,,
11474,0.29883,,
11475,0.25,,
11476,0.25,,
11477,0.20117,,
11478,0.30078,,
11479,0.25,,
11480,0.30078,,
11481,0.25,,
11482,0.20117,,
11483,0.30078,,
11484,0.29883,,
11485,0.25,,
11486,0.29883,,
11487,0.25,,
11488,0.25,,
11489,0.20117,,
11490,0.30078,,
11491,0.29883,,
11492,0.30078,,
11493,0.15039,,
11494,0.29883,,
11495,0.29883,,
11496,0.20117,,
11497,0.19922,,
11498,0.29883,,
11499,0.30078,,
11500,0.25,,
11501,0.30078,,
11502,0.25,,
11503,0.20117,,
11504,0.25195,,
11505,0.19922,,
11506,0.19922,,
11507,0.25,,
11508,0.25195,,
11509,0.25,,
11510,0.24805,,
11511,0.25,,
11512,0.29883,,
11513,0.25,,
11514,0.20117,,
11515,0.34766,,
11516,0.19922,,
11517,0.30078,,
11518,0.29883,,
11519,0.25,,
11520,0.25,,
11521,0.19727,,
11522,0.25,,
11523,0.25,,
11524,0.24805,,
11525,0.29883,,
11526,0.35156,,
11527,0.15039,,
11528,0.19922,,
11529,0.30078,,
11530,0.25,,
11531,0.20117,,
11532,0.25,,
11533,0.25,,
11534,0.25195,,
11535,0.25,,
11536,0.25,,
11537,0.14844,,
11538,0.25,,
11539,0.30078,,
11540,0.25,,
11541,0.25,,
11542,0.24805,,
11543,0.25,,
11544,0.29883,,
11545,0.35156,,
11546,0.29883,,
11547,0.25195,,
11548,0.30273,,
11549,0.25,,
11550,0.25,,
11551,0.34961,,
11552,0.25195,,
11553,0.30078,,
11554,0.30273,,
11555,0.20117,,
11556,0.14844,,
11557,0.25,,
11558,0.30078,,
11559,0.15039,,
11560,0.15039,,
11561,0.30078,,
11562,0.29883,,
11563,0.29883,,
11564,0.25,,
11565,0.29883,,
11566,0.30078,,
11567,0.25,,
11568,0.25,,
11569,0.19922,,
11570,0.25,,
11571,0.25,,
11572,0.25,,
11573,0.30078,,
11574,0.25,,
11575,0.25,,
11576,0.25,,
11577,0.15039,,
11578,0.19922,,
11579,0.19922,,
11580,0.25,,
11581,0.25,,
11582,0.25,,
11583,0.25,,
11584,0.29883,,
11585,0.30078,,
11586,0.30078,,
11587,0.30078,,
11588,0.20117,,
11589,0.19922,,
11590,0.24805,,
11591,0.19922,,
11592,0.15039,,
11593,0.25,,
11594,0.25,,
11595,0.19922,,
11596,0.20117,,
11597,0.25,,
11598,0.19922,,
11599,0.14844,,
11600,0.29883,,
11601,0.25,,
11602,0.25195,,
11603,0.30078,,
11604,0.19727,,
11605,0.24805,,
11606,0.25,,
11607,0.29883,,
11608,0.30078,,
11609,0.29883,,
11610,0.29883,,
11611,0.25,,
11612,0.25,,
11613,0.30078,,
11614,0.29883,,
11615,0.25,,
11616,0.25,,
11617,0.24805,,
11618,0.25,,
11619,0.30078,,
11620,0.25,,
11621,0.25,,
11622,0.30078,,
11623,0.29883,,
11624,0.14844,,
11625,0.19727,,
11626,0.25,,
11627,0.25,,
11628,0.20117,,
11629,0.34961,,
11630,0.30078,,
11631,0.30078,,
11632,0.30078,,
11633,0.14844,,
11634,0.30078,,
11635,0.25,,
11636,0.19727,,
11637,0.19727,,
11638,0.19922,,
11639,0.25,,
11640,0.30273,,
11641,0.30078,,
11642,0.25,,
11643,0.29883,,
11644,0.30078,,
11645,0.29883,,
11646,0.25,,
11647,0.20117,,
11648,0.25,,
11649,0.29883,,
11650,0.30078,,
11651,0.19922,,
11652,0.19922,,
11653,0.19922,,
11654,0.25,,
11655,0.29883,,
11656,0.29883,,
11657,0.29883,,
11658,0.25,,
11659,0.25,,
11660,0.25,,
11661,0.25195,,
11662,0.15234,,
11663,0.25,,
11664,0.14844,,
11665,0.24805,,
11666,0.20117,,
11667,0.25,,
11668,0.25,,
11669,0.25,,
11670,0.25,,
11671,0.29883,,
11672,0.25,,
11673,0.30078,,
11674,0.29883,,
11675,0.19727,,
11676,0.34961,,
11677,0.30078,,
11678,0.25195,,
11679,0.25,,
11680,0.25,,
11681,0.29883,,
11682,0.14844,,
11683,0.25,,
11684,0.25,,
11685,0.25,,
11686,0.30078,,
11687,0.29883,,
11688,0.25,,
11689,0.34961,,
11690,0.20117,,
11691,0.30078,,
11692,0.25,,
11693,0.25,,
11694,0.25,,
11695,0.25,,
11696,0.30078,,
11697,0.34961,,
11698,0.20117,,
11699,0.25,,
11700,0.14844,,
11701,0.25,,
11702,0.20117,,
11703,0.25,,
11704,0.19922,,
11705,0.25,,
11706,0.30078,,
11707,0.29883,,
11708,0.30078,,
11709,0.29883,,
11710,0.20117,,
11711,0.25,,
11712,0.30078,,
11713,0.15039,,
11714,0.25,,
11715,0.29883,,
11716,0.25,,
11717,0.25,,
11718,0.19922,,
11719,0.25,,
11720,0.25,,
11721,0.24805,,
11722,0.25,,
11723,0.25,,
11724,0.30078,,
11725,0.15039,,
11726,0.24805,,
11727,0.29883,,
11728,0.29883,,
11729,0.25,,
11730,0.30078,,
11731,0.25,,
11732,0.25,,
11733,0.14844,,
11734,0.25,,
11735,0.25,,
11736,0.29883,,
11737,0.29883,,
11738,0.30273,,
11739,0.25,,
11740,0.30078,,
11741,0.29883,,
11742,0.25,,
11743,0.25,,
11744,0.34961,,
11745,0.29883,,
11746,0.30078,,
11747,0.15039,,
11748,0.25,,
11749,0.19922,,
11750,0.25,,
11751,0.20117,,
11752,0.34961,,
11753,0.14844,,
11754,0.30078,,
